NODE_492_length_3943_cov_1398.312726|F	MN783093|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_chevalieri|SH1232286.10FU	100.00	465	0	0	1	465	59	523	0.0	859
NODE_492_length_3943_cov_1398.312726|F	PP124961|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_sp|SH1232286.10FU	100.00	465	0	0	1	465	57	521	0.0	859
NODE_492_length_3943_cov_1398.312726|F	PP126609|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_cristatus|SH1232286.10FU	100.00	465	0	0	1	465	21	485	0.0	859
NODE_492_length_3943_cov_1398.312726|F	PP126616|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_cristatus|SH1232286.10FU	100.00	465	0	0	1	465	21	485	0.0	859
NODE_492_length_3943_cov_1398.312726|F	PP126620|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_cristatus|SH1232286.10FU	100.00	465	0	0	1	465	17	481	0.0	859
NODE_492_length_3943_cov_1398.312726|F	PP126622|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_cristatus|SH1232286.10FU	100.00	465	0	0	1	465	19	483	0.0	859
NODE_492_length_3943_cov_1398.312726|F	KU060775|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_sp|SH1232286.10FU	100.00	465	0	0	1	465	22	486	0.0	859
NODE_492_length_3943_cov_1398.312726|F	KC834757|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Eurotium;s__Eurotium_sp|SH1232286.10FU	100.00	465	0	0	1	465	20	484	0.0	859
NODE_492_length_3943_cov_1398.312726|F	ON705774|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_chevalieri|SH1232286.10FU	100.00	465	0	0	1	465	37	501	0.0	859
NODE_492_length_3943_cov_1398.312726|F	OR478693|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_chevalieri|SH1232286.10FU	100.00	465	0	0	1	465	42	506	0.0	859
NODE_492_length_3943_cov_1398.312726|F	OR478694|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_chevalieri|SH1232286.10FU	100.00	465	0	0	1	465	42	506	0.0	859
NODE_492_length_3943_cov_1398.312726|F	OR478695|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_chevalieri|SH1232286.10FU	100.00	465	0	0	1	465	42	506	0.0	859
NODE_492_length_3943_cov_1398.312726|F	OR478696|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_chevalieri|SH1232286.10FU	100.00	465	0	0	1	465	42	506	0.0	859
NODE_492_length_3943_cov_1398.312726|F	ON645257|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_chevalieri|SH1232286.10FU	100.00	465	0	0	1	465	35	499	0.0	859
NODE_492_length_3943_cov_1398.312726|F	ON645258|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_chevalieri|SH1232286.10FU	100.00	465	0	0	1	465	38	502	0.0	859
